DATE,Open,High,Low,Close,Volume
12/26/2001,21.90999984741211,22.299999237060547,21.90999984741211,22.05500030517578,521530
12/27/2001,21.969999313354492,22.299999237060547,21.899999618530273,22.125,448080
12/28/2001,22.09000015258789,22.174999237060547,21.809999465942383,22.09000015258789,579710
12/31/2001,21.954999923706055,22.799999237060547,21.94499969482422,22.559999465942383,379480
01/01/2002,22.799999237060547,23.0,22.274999618530273,22.5049991607666,586410
01/02/2002,22.399999618530273,22.575000762939453,22.299999237060547,22.5,621090
01/03/2002,22.5,22.795000076293945,22.219999313354492,22.625,495820
01/04/2002,22.5,22.799999237060547,22.350000381469727,22.395000457763672,213310
01/07/2002,22.399999618530273,22.635000228881836,22.155000686645508,22.395000457763672,812730
01/08/2002,22.5,22.5,22.0049991607666,22.274999618530273,589010
01/09/2002,22.149999618530273,22.5,22.149999618530273,22.434999465942383,433750
01/10/2002,22.5,22.649999618530273,22.200000762939453,22.55500030517578,706690
01/11/2002,22.59000015258789,23.149999618530273,22.399999618530273,22.635000228881836,821870
01/14/2002,22.649999618530273,23.700000762939453,22.649999618530273,23.3700008392334,1185580
01/15/2002,23.399999618530273,25.399999618530273,23.200000762939453,23.985000610351562,2207830
01/16/2002,24.799999237060547,24.899999618530273,22.899999618530273,23.09000015258789,632500
01/17/2002,22.96500015258789,23.5,22.700000762939453,23.30500030517578,638360
01/18/2002,23.350000381469727,23.889999389648438,23.350000381469727,23.729999542236328,659840
01/21/2002,23.799999237060547,24.299999237060547,23.424999237060547,23.895000457763672,546300
01/22/2002,23.895000457763672,24.200000762939453,23.700000762939453,24.06999969482422,535540
01/23/2002,24.100000381469727,24.299999237060547,24.010000228881836,24.25,531970
01/24/2002,24.25,24.375,23.309999465942383,23.4950008392334,301650
01/25/2002,23.5,23.5,22.809999465942383,22.915000915527344,254360
01/28/2002,22.610000610351562,23.19499969482422,22.610000610351562,22.979999542236328,107480
01/29/2002,23.049999237060547,23.094999313354492,22.559999465942383,22.65999984741211,260460
01/30/2002,22.799999237060547,22.799999237060547,22.399999618530273,22.479999542236328,565710
01/31/2002,22.420000076293945,22.700000762939453,22.010000228881836,22.469999313354492,465950
02/01/2002,22.600000381469727,22.600000381469727,22.364999771118164,22.479999542236328,136680
02/04/2002,22.600000381469727,22.790000915527344,22.399999618530273,22.514999389648438,402320
02/05/2002,22.399999618530273,22.69499969482422,22.0,22.270000457763672,2196750
02/06/2002,22.2549991607666,22.895000457763672,22.21500015258789,22.520000457763672,1709750
02/07/2002,22.510000228881836,23.200000762939453,22.440000534057617,22.665000915527344,667290
02/08/2002,22.774999618530273,22.799999237060547,22.0,22.5049991607666,1624880
02/11/2002,22.69499969482422,23.0,22.604999542236328,22.875,300730
02/12/2002,23.06999969482422,23.399999618530273,22.959999084472656,23.09000015258789,416370
02/13/2002,23.149999618530273,23.200000762939453,22.704999923706055,22.989999771118164,312740
02/14/2002,22.850000381469727,23.200000762939453,22.704999923706055,22.834999084472656,540110
02/15/2002,23.0,23.700000762939453,22.899999618530273,23.354999542236328,1977900
02/18/2002,24.469999313354492,25.489999771118164,23.899999618530273,24.844999313354492,2988460
02/19/2002,24.850000381469727,24.979999542236328,23.5,23.520000457763672,982780
02/20/2002,23.5,24.5,23.350000381469727,23.6299991607666,451990
02/21/2002,24.084999084472656,24.25,23.5,23.665000915527344,339290
02/22/2002,23.80500030517578,24.84000015258789,23.799999237060547,24.690000534057617,1196420
02/25/2002,25.5,25.5,24.0049991607666,24.2549991607666,891320
02/26/2002,24.1200008392334,24.579999923706055,23.40999984741211,23.6200008392334,1076780
02/27/2002,23.600000381469727,24.094999313354492,23.309999465942383,23.690000534057617,897960
02/28/2002,23.90999984741211,24.489999771118164,22.899999618530273,23.360000610351562,1707600
03/01/2002,23.200000762939453,23.899999618530273,23.100000381469727,23.649999618530273,585190
03/04/2002,24.075000762939453,24.075000762939453,23.100000381469727,23.6200008392334,580750
03/05/2002,23.40999984741211,23.989999771118164,23.40999984741211,23.704999923706055,1567030
03/06/2002,23.600000381469727,24.100000381469727,23.405000686645508,23.514999389648438,442400
03/07/2002,23.56999969482422,24.0,23.530000686645508,23.665000915527344,659580
03/08/2002,23.735000610351562,23.850000381469727,23.1299991607666,23.44499969482422,1024270
03/11/2002,23.309999465942383,23.690000534057617,23.15999984741211,23.274999618530273,261140
03/12/2002,22.90999984741211,23.299999237060547,22.90999984741211,23.075000762939453,768300
03/13/2002,22.924999237060547,23.5,22.920000076293945,23.475000381469727,866550
03/14/2002,23.59000015258789,23.594999313354492,23.225000381469727,23.485000610351562,406950
03/15/2002,23.4950008392334,23.600000381469727,23.354999542236328,23.4950008392334,335430
03/18/2002,23.799999237060547,24.0,23.209999084472656,23.93000030517578,426940
03/19/2002,23.799999237060547,23.899999618530273,23.40999984741211,23.540000915527344,359710
03/20/2002,23.209999084472656,23.700000762939453,23.209999084472656,23.5049991607666,331540
03/21/2002,23.440000534057617,23.68000030517578,23.2549991607666,23.3799991607666,220720
03/22/2002,23.600000381469727,23.700000762939453,23.2450008392334,23.3799991607666,455570
03/25/2002,23.3799991607666,23.3799991607666,23.3799991607666,23.3799991607666,0
03/26/2002,23.260000228881836,23.385000228881836,22.940000534057617,23.03499984741211,340250
03/27/2002,22.854999542236328,24.139999389648438,22.854999542236328,23.850000381469727,428270
03/28/2002,23.709999084472656,23.899999618530273,23.549999237060547,23.65999984741211,625030
03/29/2002,23.65999984741211,23.65999984741211,23.65999984741211,23.65999984741211,0
04/01/2002,24.149999618530273,24.149999618530273,23.024999618530273,23.364999771118164,835090
04/02/2002,23.579999923706055,23.649999618530273,23.325000762939453,23.485000610351562,1123070
04/03/2002,23.30500030517578,23.389999389648438,22.440000534057617,22.844999313354492,1283570
04/04/2002,22.850000381469727,23.200000762939453,22.46500015258789,22.510000228881836,659120
04/05/2002,23.875,23.875,22.415000915527344,22.485000610351562,500420
04/08/2002,22.850000381469727,22.850000381469727,22.450000762939453,22.510000228881836,238280
04/09/2002,22.649999618530273,22.799999237060547,22.524999618530273,22.604999542236328,220230
04/10/2002,22.875,23.0,22.475000381469727,22.69499969482422,161440
04/11/2002,22.6200008392334,22.649999618530273,22.280000686645508,22.395000457763672,2012940
04/12/2002,22.399999618530273,22.399999618530273,22.239999771118164,22.31999969482422,352850
04/15/2002,22.700000762939453,22.899999618530273,22.059999465942383,22.149999618530273,2815170
04/16/2002,22.5,23.0,22.010000228881836,22.395000457763672,775200
04/17/2002,22.795000076293945,22.795000076293945,22.329999923706055,22.5049991607666,301500
04/18/2002,22.5,22.899999618530273,22.3700008392334,22.725000381469727,1019510
04/19/2002,22.979999542236328,23.200000762939453,22.420000076293945,22.645000457763672,801040
04/22/2002,22.299999237060547,22.84000015258789,21.975000381469727,22.174999237060547,1423060
04/23/2002,22.399999618530273,22.899999618530273,22.350000381469727,22.475000381469727,579490
04/24/2002,22.68000030517578,22.68000030517578,22.399999618530273,22.4950008392334,261100
04/25/2002,22.309999465942383,22.459999084472656,22.024999618530273,22.229999542236328,1264990
04/26/2002,22.395000457763672,22.5,22.21500015258789,22.424999237060547,764800
04/29/2002,22.1200008392334,22.264999389648438,21.860000610351562,21.979999542236328,1647890
04/30/2002,22.100000381469727,22.100000381469727,21.850000381469727,21.959999084472656,763410
05/01/2002,21.959999084472656,21.959999084472656,21.959999084472656,21.959999084472656,0
05/02/2002,22.045000076293945,22.100000381469727,21.65999984741211,21.829999923706055,1154110
05/03/2002,21.899999618530273,22.0,21.559999465942383,21.649999618530273,1309480
05/06/2002,21.700000762939453,21.815000534057617,21.649999618530273,21.770000457763672,682950
05/07/2002,22.075000762939453,22.135000228881836,21.655000686645508,22.03499984741211,657210
05/08/2002,22.200000762939453,22.209999084472656,21.899999618530273,22.114999771118164,965660
05/09/2002,22.200000762939453,22.270000457763672,22.049999237060547,22.190000534057617,1138700
05/10/2002,22.024999618530273,22.295000076293945,22.0,22.184999465942383,738780
05/13/2002,21.510000228881836,22.200000762939453,21.510000228881836,21.940000534057617,210430
05/14/2002,21.899999618530273,22.19499969482422,21.8799991607666,22.030000686645508,221870
05/15/2002,22.200000762939453,22.299999237060547,22.100000381469727,22.184999465942383,1055450
05/16/2002,21.1299991607666,22.25,21.1299991607666,21.655000686645508,1593000
05/17/2002,22.110000610351562,22.110000610351562,21.604999542236328,21.905000686645508,919960
05/20/2002,20.05500030517578,21.850000381469727,20.05500030517578,21.690000534057617,271630
05/21/2002,21.200000762939453,23.1200008392334,21.200000762939453,22.360000610351562,757710
05/22/2002,21.899999618530273,22.0,21.614999771118164,21.834999084472656,716930
05/23/2002,21.5,21.889999389648438,21.315000534057617,21.420000076293945,475950
05/24/2002,21.600000381469727,21.950000762939453,21.459999084472656,21.799999237060547,537290
05/27/2002,23.0,23.0,21.459999084472656,21.979999542236328,206280
05/28/2002,21.979999542236328,22.389999389648438,21.899999618530273,22.21500015258789,351320
05/29/2002,22.05500030517578,22.350000381469727,21.950000762939453,22.139999389648438,905850
05/30/2002,21.899999618530273,22.5,21.875,22.25,1394730
05/31/2002,22.299999237060547,23.225000381469727,22.149999618530273,22.940000534057617,1766170
06/03/2002,23.100000381469727,23.5,22.600000381469727,22.844999313354492,524250
06/04/2002,22.600000381469727,23.145000457763672,22.1200008392334,22.485000610351562,381060
06/05/2002,22.5049991607666,22.5049991607666,21.815000534057617,22.34000015258789,1266100
06/06/2002,22.010000228881836,22.5,21.799999237060547,22.219999313354492,1351200
06/07/2002,22.299999237060547,22.299999237060547,21.6200008392334,21.71500015258789,1085350
06/10/2002,22.149999618530273,22.149999618530273,21.8700008392334,21.989999771118164,641290
06/11/2002,22.5,22.600000381469727,21.864999771118164,22.065000534057617,368090
06/12/2002,22.280000686645508,22.280000686645508,21.864999771118164,21.989999771118164,637800
06/13/2002,21.915000915527344,22.09000015258789,21.854999542236328,21.989999771118164,816730
06/14/2002,22.0,22.075000762939453,21.899999618530273,21.985000610351562,395060
06/17/2002,22.0,22.0,21.860000610351562,21.899999618530273,1439530
06/18/2002,22.040000915527344,22.100000381469727,21.80500030517578,21.854999542236328,386600
06/19/2002,21.799999237060547,21.9950008392334,21.799999237060547,21.8700008392334,332520
06/20/2002,21.899999618530273,22.174999237060547,21.635000228881836,21.84000015258789,463630
06/21/2002,21.854999542236328,22.170000076293945,21.700000762939453,21.950000762939453,222110
06/24/2002,21.799999237060547,21.799999237060547,21.360000610351562,21.459999084472656,1199950
06/25/2002,21.5,21.7450008392334,21.299999237060547,21.329999923706055,695650
06/26/2002,21.5,21.5,21.350000381469727,21.434999465942383,136920
06/27/2002,21.405000686645508,21.5,20.579999923706055,20.655000686645508,1166000
06/28/2002,20.9950008392334,21.030000686645508,19.975000381469727,20.155000686645508,2027720
07/01/2002,20.0,21.34000015258789,20.0,21.18000030517578,1737470
07/02/2002,21.299999237060547,21.299999237060547,20.815000534057617,20.96500015258789,911400
07/03/2002,21.0,21.0,20.799999237060547,20.985000610351562,382260
07/04/2002,21.030000686645508,21.844999313354492,20.834999084472656,21.735000610351562,1154400
07/05/2002,21.844999313354492,21.844999313354492,21.100000381469727,21.34000015258789,466380
07/08/2002,21.174999237060547,21.600000381469727,20.8799991607666,20.969999313354492,663400
07/09/2002,21.229999542236328,21.350000381469727,20.799999237060547,20.969999313354492,868580
07/10/2002,21.0,21.100000381469727,20.864999771118164,21.030000686645508,1282220
07/11/2002,21.100000381469727,21.100000381469727,20.850000381469727,21.014999389648438,491480
07/12/2002,21.100000381469727,21.100000381469727,20.905000686645508,20.9950008392334,184840
07/15/2002,20.950000762939453,21.094999313354492,20.920000076293945,21.0049991607666,338780
07/16/2002,21.020000457763672,21.200000762939453,20.655000686645508,21.06999969482422,647180
07/17/2002,21.024999618530273,21.045000076293945,20.770000457763672,20.989999771118164,754790
07/18/2002,21.264999389648438,21.360000610351562,20.920000076293945,21.06999969482422,366520
07/19/2002,20.924999237060547,21.4950008392334,20.899999618530273,21.415000915527344,961700
07/22/2002,21.899999618530273,21.899999618530273,21.125,21.485000610351562,2173830
07/23/2002,21.700000762939453,21.90999984741211,21.309999465942383,21.479999542236328,1122410
07/24/2002,21.545000076293945,21.545000076293945,20.899999618530273,21.104999542236328,404710
07/25/2002,21.299999237060547,21.299999237060547,21.030000686645508,21.274999618530273,343610
07/26/2002,21.190000534057617,21.395000457763672,20.93000030517578,21.100000381469727,737140
07/29/2002,20.950000762939453,21.450000762939453,20.950000762939453,21.229999542236328,447790
07/30/2002,21.21500015258789,21.25,20.96500015258789,21.014999389648438,454390
07/31/2002,21.0,21.399999618530273,20.93000030517578,21.274999618530273,567050
08/01/2002,21.395000457763672,21.399999618530273,20.75,21.084999084472656,501230
08/02/2002,21.0,21.045000076293945,20.834999084472656,21.0,189240
08/05/2002,21.290000915527344,21.290000915527344,20.959999084472656,21.0,220370
08/06/2002,21.010000228881836,21.174999237060547,20.924999237060547,21.09000015258789,259550
08/07/2002,21.010000228881836,21.100000381469727,20.989999771118164,21.024999618530273,327940
08/08/2002,20.915000915527344,21.06999969482422,20.850000381469727,20.940000534057617,378120
08/09/2002,20.809999465942383,21.020000457763672,20.809999465942383,21.0,770510
08/12/2002,20.8799991607666,21.049999237060547,20.875,20.979999542236328,504220
08/13/2002,21.0,21.5,20.905000686645508,21.149999618530273,320290
08/14/2002,21.010000228881836,21.274999618530273,20.735000610351562,20.829999923706055,234870
08/15/2002,20.829999923706055,20.829999923706055,20.829999923706055,20.829999923706055,0
08/16/2002,20.920000076293945,21.18000030517578,20.825000762939453,21.030000686645508,682720
08/19/2002,21.049999237060547,21.19499969482422,20.950000762939453,21.100000381469727,493300
08/20/2002,21.200000762939453,21.200000762939453,20.975000381469727,21.155000686645508,385720
08/21/2002,21.0,21.049999237060547,20.809999465942383,20.940000534057617,1342600
08/22/2002,21.0,21.100000381469727,20.700000762939453,20.895000457763672,444430
08/23/2002,20.725000381469727,21.020000457763672,20.725000381469727,20.950000762939453,570580
08/26/2002,21.1299991607666,21.1299991607666,20.799999237060547,21.040000915527344,317300
08/27/2002,21.049999237060547,21.049999237060547,20.899999618530273,20.985000610351562,169770
08/28/2002,20.899999618530273,21.139999389648438,20.8799991607666,20.985000610351562,191620
08/29/2002,20.924999237060547,21.125,20.834999084472656,21.059999465942383,228160
08/30/2002,20.975000381469727,21.149999618530273,20.905000686645508,20.954999923706055,1698900
09/02/2002,21.09000015258789,21.100000381469727,20.96500015258789,20.989999771118164,180450
09/03/2002,21.079999923706055,21.100000381469727,20.899999618530273,21.0,195620
09/04/2002,21.014999389648438,21.34000015258789,20.899999618530273,21.28499984741211,330340
09/05/2002,21.200000762939453,21.395000457763672,21.024999618530273,21.190000534057617,357710
09/06/2002,21.200000762939453,21.219999313354492,21.030000686645508,21.065000534057617,224390
09/09/2002,21.0,21.100000381469727,20.8799991607666,21.0049991607666,192770
09/10/2002,21.0049991607666,21.0049991607666,21.0049991607666,21.0049991607666,0
09/11/2002,21.0,21.290000915527344,20.950000762939453,21.260000228881836,327200
09/12/2002,21.200000762939453,21.459999084472656,21.049999237060547,21.34000015258789,291080
09/13/2002,21.075000762939453,21.520000457763672,21.075000762939453,21.475000381469727,404850
09/16/2002,21.280000686645508,21.700000762939453,21.280000686645508,21.59000015258789,291240
09/17/2002,21.420000076293945,22.375,21.420000076293945,22.264999389648438,651120
09/18/2002,22.104999542236328,22.600000381469727,22.0,22.485000610351562,1103820
09/19/2002,22.469999313354492,22.469999313354492,22.0,22.010000228881836,369950
09/20/2002,22.0,22.19499969482422,21.799999237060547,22.010000228881836,171980
09/23/2002,22.0,22.100000381469727,21.90999984741211,21.989999771118164,962440
09/24/2002,21.864999771118164,21.864999771118164,21.434999465942383,21.674999237060547,484670
09/25/2002,21.69499969482422,21.69499969482422,20.969999313354492,20.989999771118164,561260
09/26/2002,21.0,21.264999389648438,20.834999084472656,20.950000762939453,154180
09/27/2002,20.899999618530273,22.5,20.899999618530273,22.079999923706055,1481910
09/30/2002,21.700000762939453,22.100000381469727,21.110000610351562,21.860000610351562,652780
10/01/2002,21.610000610351562,21.700000762939453,21.104999542236328,21.165000915527344,458030
10/02/2002,21.165000915527344,21.165000915527344,21.165000915527344,21.165000915527344,0
10/03/2002,21.299999237060547,21.299999237060547,20.799999237060547,20.975000381469727,1452150
10/04/2002,20.954999923706055,21.149999618530273,20.75,21.010000228881836,746380
10/07/2002,20.950000762939453,21.094999313354492,20.799999237060547,20.90999984741211,820040
10/08/2002,20.815000534057617,21.075000762939453,20.80500030517578,20.90999984741211,724130
10/09/2002,20.899999618530273,20.989999771118164,20.7549991607666,20.825000762939453,1223200
10/10/2002,20.850000381469727,20.850000381469727,20.5,20.635000228881836,831250
10/11/2002,20.799999237060547,20.850000381469727,20.639999389648438,20.670000076293945,422700
10/14/2002,20.700000762939453,20.93000030517578,20.700000762939453,20.795000076293945,638410
10/15/2002,20.795000076293945,20.795000076293945,20.795000076293945,20.795000076293945,0
10/16/2002,20.895000457763672,20.895000457763672,20.350000381469727,20.43000030517578,826580
10/17/2002,20.5,20.700000762939453,19.899999618530273,19.96500015258789,1938460
10/18/2002,20.274999618530273,20.274999618530273,19.399999618530273,19.610000610351562,1732930
10/21/2002,20.0,20.0,19.600000381469727,19.739999771118164,1514370
10/22/2002,20.100000381469727,20.100000381469727,19.549999237060547,19.645000457763672,856000
10/23/2002,19.8799991607666,19.899999618530273,19.450000762939453,19.520000457763672,546740
10/24/2002,19.475000381469727,19.639999389648438,19.329999923706055,19.399999618530273,2335520
10/25/2002,19.299999237060547,19.600000381469727,19.100000381469727,19.239999771118164,1077280
10/28/2002,19.280000686645508,19.600000381469727,19.280000686645508,19.3700008392334,1380900
10/29/2002,19.299999237060547,19.700000762939453,19.299999237060547,19.485000610351562,559440
10/30/2002,19.30500030517578,19.584999084472656,18.600000381469727,18.905000686645508,1403070
10/31/2002,18.954999923706055,19.229999542236328,18.854999542236328,18.989999771118164,959900
11/01/2002,18.899999618530273,19.420000076293945,18.799999237060547,18.985000610351562,1961870
11/04/2002,19.200000762939453,19.389999389648438,19.100000381469727,19.219999313354492,139100
11/05/2002,19.295000076293945,19.5,19.125,19.475000381469727,203200
11/06/2002,19.475000381469727,19.475000381469727,19.475000381469727,19.475000381469727,0
11/07/2002,19.5049991607666,19.600000381469727,19.290000915527344,19.489999771118164,355420
11/08/2002,19.549999237060547,19.610000610351562,19.420000076293945,19.510000228881836,490750
11/11/2002,19.479999542236328,19.6200008392334,19.479999542236328,19.59000015258789,289200
11/12/2002,19.739999771118164,19.899999618530273,19.510000228881836,19.815000534057617,196430
11/13/2002,19.0,19.84000015258789,19.0,19.375,1222380
11/14/2002,19.30500030517578,19.4950008392334,18.90999984741211,19.274999618530273,1325300
11/15/2002,19.260000228881836,19.30500030517578,19.149999618530273,19.274999618530273,1870230
11/18/2002,19.229999542236328,19.479999542236328,19.225000381469727,19.375,692490
11/19/2002,19.375,19.375,19.375,19.375,0
11/20/2002,19.399999618530273,19.5,19.200000762939453,19.450000762939453,501000
11/21/2002,19.40999984741211,19.40999984741211,19.25,19.350000381469727,779880
11/22/2002,19.5,19.639999389648438,19.30500030517578,19.549999237060547,1015860
11/25/2002,19.594999313354492,20.0049991607666,19.454999923706055,19.545000076293945,4886540
11/26/2002,19.739999771118164,19.739999771118164,19.5,19.575000762939453,684060
11/27/2002,19.600000381469727,19.75,19.399999618530273,19.575000762939453,1280810
11/28/2002,19.649999618530273,19.649999618530273,19.475000381469727,19.540000915527344,1146230
11/29/2002,19.600000381469727,19.649999618530273,19.485000610351562,19.5049991607666,1230630
12/02/2002,19.59000015258789,19.59000015258789,19.40999984741211,19.489999771118164,736330
12/03/2002,19.520000457763672,19.549999237060547,19.399999618530273,19.510000228881836,1080260
12/04/2002,19.34000015258789,19.899999618530273,19.34000015258789,19.579999923706055,1510880
12/05/2002,19.68000030517578,19.889999389648438,19.459999084472656,19.78499984741211,473590
12/06/2002,20.0,20.079999923706055,19.549999237060547,19.829999923706055,584710
12/09/2002,19.024999618530273,20.0,19.024999618530273,19.6299991607666,1010490
12/10/2002,19.510000228881836,19.524999618530273,18.799999237060547,19.0,1413890
12/11/2002,19.024999618530273,19.184999465942383,18.729999542236328,18.799999237060547,846520
12/12/2002,19.0,19.75,18.920000076293945,19.405000686645508,3116280
12/13/2002,19.700000762939453,20.479999542236328,19.700000762939453,20.28499984741211,5026230
12/16/2002,20.5,21.55500030517578,20.5,20.950000762939453,3454370
12/17/2002,21.100000381469727,21.59000015258789,20.5049991607666,21.5049991607666,2229560
12/18/2002,21.600000381469727,21.989999771118164,21.235000610351562,21.78499984741211,2674830
12/19/2002,21.5,21.889999389648438,21.280000686645508,21.80500030517578,1973770
12/20/2002,21.875,22.200000762939453,21.725000381469727,22.045000076293945,1519880
12/23/2002,22.075000762939453,22.299999237060547,21.799999237060547,21.975000381469727,874630
12/24/2002,21.93000030517578,22.075000762939453,21.799999237060547,21.844999313354492,834550
12/25/2002,21.844999313354492,21.844999313354492,21.844999313354492,21.844999313354492,0
12/26/2002,21.950000762939453,21.975000381469727,21.799999237060547,21.799999237060547,339960
12/27/2002,21.729999542236328,21.950000762939453,21.729999542236328,21.854999542236328,2077670
12/30/2002,21.729999542236328,21.795000076293945,21.309999465942383,21.420000076293945,338270
12/31/2002,21.309999465942383,21.989999771118164,21.100000381469727,21.604999542236328,1300350
01/01/2003,21.989999771118164,21.989999771118164,21.5,21.559999465942383,187520
01/02/2003,21.700000762939453,21.899999618530273,21.489999771118164,21.834999084472656,315390
01/03/2003,21.55500030517578,21.850000381469727,21.5,21.545000076293945,342110
01/06/2003,21.540000915527344,21.600000381469727,21.40999984741211,21.485000610351562,909090
01/07/2003,21.5,21.799999237060547,21.454999923706055,21.764999389648438,889010
01/08/2003,21.635000228881836,21.700000762939453,21.450000762939453,21.4950008392334,1215440
01/09/2003,21.399999618530273,21.530000686645508,21.149999618530273,21.395000457763672,1523860
01/10/2003,21.204999923706055,21.739999771118164,20.989999771118164,21.489999771118164,1421930
01/13/2003,21.575000762939453,21.940000534057617,21.55500030517578,21.719999313354492,596130
01/14/2003,21.844999313354492,21.850000381469727,21.614999771118164,21.80500030517578,579970
01/15/2003,21.940000534057617,22.344999313354492,21.604999542236328,21.7450008392334,1355840
01/16/2003,21.989999771118164,21.989999771118164,21.760000228881836,21.90999984741211,656330
01/17/2003,22.0,23.600000381469727,21.950000762939453,22.3700008392334,1801360
01/20/2003,22.399999618530273,22.549999237060547,22.200000762939453,22.389999389648438,969870
01/21/2003,22.450000762939453,22.799999237060547,22.290000915527344,22.625,1027690
01/22/2003,22.700000762939453,24.190000534057617,22.700000762939453,24.014999389648438,3937370
01/23/2003,24.200000762939453,24.344999313354492,23.469999313354492,23.6299991607666,1470690
01/24/2003,23.700000762939453,23.989999771118164,23.40999984741211,23.75,1518010
01/27/2003,23.799999237060547,23.950000762939453,23.5,23.80500030517578,1630800
01/28/2003,23.799999237060547,23.989999771118164,22.100000381469727,23.204999923706055,1915570
01/29/2003,23.989999771118164,23.989999771118164,22.700000762939453,22.940000534057617,319290
01/30/2003,22.809999465942383,23.174999237060547,22.399999618530273,22.69499969482422,609360
01/31/2003,22.899999618530273,23.899999618530273,22.649999618530273,23.709999084472656,2003120
02/03/2003,22.200000762939453,24.299999237060547,22.200000762939453,23.825000762939453,1467080
02/04/2003,23.9950008392334,24.44499969482422,23.850000381469727,24.010000228881836,2258010
02/05/2003,24.1200008392334,24.125,23.885000228881836,24.010000228881836,644090
02/06/2003,24.0,24.315000534057617,24.0,24.239999771118164,792600
02/07/2003,24.299999237060547,25.03499984741211,24.149999618530273,24.68000030517578,2956790
02/10/2003,24.59000015258789,24.700000762939453,24.25,24.635000228881836,782410
02/11/2003,24.475000381469727,24.899999618530273,24.475000381469727,24.559999465942383,1496380
02/12/2003,24.71500015258789,25.0,24.110000610351562,24.8700008392334,2785630
02/13/2003,24.8700008392334,24.8700008392334,24.8700008392334,24.8700008392334,0
02/14/2003,24.950000762939453,25.239999771118164,24.649999618530273,24.825000762939453,1935870
02/17/2003,24.704999923706055,24.950000762939453,24.6299991607666,24.825000762939453,431150
02/18/2003,24.75,25.0,24.5,24.614999771118164,612930
02/19/2003,25.010000228881836,25.299999237060547,24.700000762939453,25.174999237060547,3412190
02/20/2003,25.5,25.600000381469727,24.915000915527344,25.03499984741211,1174550
02/21/2003,25.19499969482422,25.200000762939453,24.510000228881836,25.020000457763672,1012120
02/24/2003,24.704999923706055,25.0,24.600000381469727,24.760000228881836,428260
02/25/2003,24.719999313354492,24.75,24.5049991607666,24.549999237060547,222360
02/26/2003,24.649999618530273,25.0,24.5,24.860000610351562,806460
02/27/2003,24.850000381469727,25.0,24.614999771118164,24.834999084472656,691780
02/28/2003,24.829999923706055,25.3700008392334,24.424999237060547,24.985000610351562,2127860
03/03/2003,25.0049991607666,25.225000381469727,24.05500030517578,24.28499984741211,361650
03/04/2003,24.204999923706055,24.600000381469727,24.0,24.290000915527344,561640
03/05/2003,24.274999618530273,24.5,24.03499984741211,24.114999771118164,710070
03/06/2003,24.299999237060547,24.299999237060547,24.010000228881836,24.09000015258789,634240
03/07/2003,24.010000228881836,24.010000228881836,23.700000762939453,23.799999237060547,1562910
03/10/2003,23.81999969482422,24.600000381469727,23.81999969482422,24.020000457763672,507170
03/11/2003,23.729999542236328,24.59000015258789,23.485000610351562,23.84000015258789,339540
03/12/2003,23.81999969482422,23.899999618530273,23.700000762939453,23.815000534057617,314890
03/13/2003,24.0,24.149999618530273,23.899999618530273,23.924999237060547,1424970
03/14/2003,23.924999237060547,23.924999237060547,23.924999237060547,23.924999237060547,0
03/17/2003,23.860000610351562,24.020000457763672,23.825000762939453,23.94499969482422,2469250
03/18/2003,23.94499969482422,23.94499969482422,23.94499969482422,23.94499969482422,0
03/19/2003,23.899999618530273,24.299999237060547,23.649999618530273,24.079999923706055,1532200
03/20/2003,24.295000076293945,24.600000381469727,23.780000686645508,24.4950008392334,808920
03/21/2003,24.200000762939453,24.950000762939453,23.799999237060547,24.25,686640
03/24/2003,24.8799991607666,24.8799991607666,23.399999618530273,23.59000015258789,975380
03/25/2003,23.399999618530273,23.68000030517578,23.0,23.290000915527344,281700
03/26/2003,23.399999618530273,23.899999618530273,20.5,23.780000686645508,459630
03/27/2003,23.7549991607666,23.799999237060547,21.639999389648438,22.729999542236328,805040
03/28/2003,22.889999389648438,23.68000030517578,22.700000762939453,23.625,544330
03/31/2003,23.399999618530273,23.934999465942383,23.209999084472656,23.454999923706055,980150
04/01/2003,23.30500030517578,23.575000762939453,23.100000381469727,23.43000030517578,431080
04/02/2003,23.549999237060547,23.700000762939453,23.100000381469727,23.315000534057617,1162110
04/03/2003,23.299999237060547,23.739999771118164,23.295000076293945,23.655000686645508,321830
04/04/2003,23.5,24.200000762939453,23.375,23.934999465942383,650090
04/07/2003,24.100000381469727,24.975000381469727,24.100000381469727,24.600000381469727,1061920
04/08/2003,24.790000915527344,24.790000915527344,23.799999237060547,23.96500015258789,1201230
04/09/2003,24.0,24.0,23.235000610351562,23.459999084472656,615390
04/10/2003,23.100000381469727,25.0,23.100000381469727,23.559999465942383,1573120
04/11/2003,24.100000381469727,24.489999771118164,23.5,23.96500015258789,1072620
04/14/2003,23.96500015258789,23.96500015258789,23.96500015258789,23.96500015258789,0
04/15/2003,24.5,24.5,23.809999465942383,24.104999542236328,1358140
04/16/2003,24.424999237060547,24.649999618530273,24.2549991607666,24.364999771118164,4284560
04/17/2003,24.399999618530273,24.889999389648438,24.299999237060547,24.709999084472656,3699240
04/18/2003,24.709999084472656,24.709999084472656,24.709999084472656,24.709999084472656,0
04/21/2003,24.600000381469727,24.700000762939453,24.399999618530273,24.510000228881836,708430
04/22/2003,24.274999618530273,24.5,24.225000381469727,24.399999618530273,1195010
